0.97884697,0.77075404,0.71253616,0.35039315,0.77383125,0.66699773,0.43910125,0.24961774,0.50400877
0.94807905,0.5956585,0.7692981,0.29587108,0.5544725,0.7058399,0.50331706,0.43736914,0.6234538
0.91533864,0.5770175,0.6479014,0.3442036,0.6646217,0.61396,0.48829094,0.2806363,0.48187464
0.7732914,0.38304874,0.6537126,0.3724349,0.6155395,0.56891936,0.6252464,0.4208655,0.50955904
0.35916284,0.2769537,0.4526855,0.56200486,0.7978249,0.33293426,0.75007373,0.38417524,0.17010938
0.2700058,0.34327048,0.66362095,0.44445133,0.41224277,0.5544071,0.6117215,0.5654323,0.29020548
0.08955914,0.21990353,0.27804375,0.64679205,0.865623,0.24964607,0.7852204,0.24337617,0.110317126
0.025471244,0.17981213,0.40337828,0.5703894,0.49247983,0.34109294,0.7400652,0.5320828,0.28522795
0.11579169,0.27216658,0.57536346,0.4311158,0.37420672,0.4932949,0.58144754,0.5606108,0.2891582
0.26935685,0.3439487,0.6670418,0.38461182,0.3250337,0.59739333,0.6161423,0.6233329,0.24484028
0.0007593836,0.095705554,0.10895905,0.8510516,0.73136556,0.14565827,0.8454786,0.33165166,0.013954943
0.0029260584,0.05754665,0.047997613,0.9437995,0.90071565,0.06946178,0.88846314,0.26151124,0.0037452928
0.002897351,0.028173182,0.048509095,0.9102486,0.8667913,0.07766791,0.8179062,0.19383836,0.0046335803
0.0057697934,0.019982552,0.070491955,0.8934943,0.8264778,0.09565972,0.85244405,0.21203747,0.0047811633
0.0006016404,0.030738628,0.042512305,0.9540682,0.8311516,0.11580517,0.91448,0.31539866,0.004996265
0.017692167,0.054191872,0.049802277,0.95427775,0.8740879,0.09464558,0.8067532,0.22962044,0.0019169116
0.0011081315,0.09946394,0.22355723,0.7557715,0.23120776,0.33496106,0.8214854,0.6331794,0.5393443
0.0067132586,0.429786,0.096559666,0.7626695,0.3432347,0.29458994,0.35945016,0.19589935,0.052041166
0.0038002138,0.8058388,0.79645765,0.1953604,0.0072189616,0.7370092,0.29385352,0.92712003,0.9400243
0.000910057,0.062489577,0.26308373,0.72118837,0.23968643,0.223932,0.848518,0.73748636,0.030819897
0.0008589791,0.016468685,0.098232925,0.9177731,0.666147,0.17227538,0.77558947,0.23454277,0.0011285739
0.02220415,0.41543698,0.46463665,0.7463542,0.08595517,0.74515986,0.25778693,0.52805644,0.012920059
0.87669444,0.15408403,0.93974906,0.06628041,0.023023982,0.35658604,0.59784853,0.9889465,0.99306184
0.93490666,0.40636918,0.9960801,0.0006672553,0.0005950999,0.93182456,0.07135764,0.9608991,0.9999962
0.42079946,0.004049885,0.40922698,0.42448935,0.10138521,0.2825408,0.98728335,0.96616066,0.7767015
0.00026093322,0.007786978,0.02200254,0.96884614,0.9464841,0.05824306,0.9039873,0.09312672,0.008735102
0.7277805,0.93914455,0.97825223,0.057830963,0.0025522036,0.9642659,0.06981833,0.93188626,0.9999591
3.0828265e-05,0.0064391457,0.01075899,0.961454,0.9349717,0.06395494,0.9913765,0.21177818,0.10188053
0.0029000607,0.003919987,0.018989919,0.9779929,0.99151516,0.089303166,0.96239597,0.052150615,7.1478156e-05
