0.18888506,0.19898792,0.329743,0.72397375,0.139016,0.77916986,0.74029064,0.347895,0.37947345,0.86553514
0.18292631,0.17480557,0.34514594,0.7184445,0.1296512,0.7831607,0.741733,0.35088143,0.37724173,0.86885804
0.17416574,0.17346913,0.30567208,0.7179786,0.12849899,0.78538924,0.7478609,0.33251756,0.38244033,0.8679365
0.1734374,0.19809288,0.3035711,0.70983046,0.12791628,0.7880835,0.7417218,0.31291392,0.3987469,0.86572725
0.167542,0.23115537,0.26456735,0.70091295,0.13516732,0.78852284,0.7425108,0.2774203,0.41774914,0.8648367
0.17022698,0.21831554,0.2936367,0.69640285,0.1271238,0.78976476,0.74427676,0.30264708,0.4115637,0.86856896
0.16287716,0.21963935,0.2517285,0.69995296,0.12908617,0.7850726,0.74404025,0.27545,0.41596666,0.8650445
0.16955693,0.24391733,0.2998718,0.68695647,0.13066384,0.7751419,0.7419336,0.29513764,0.4270334,0.8654127
0.1603826,0.22514717,0.2666971,0.68900806,0.12498295,0.78648853,0.74648297,0.28095013,0.4228976,0.8676156
0.16912203,0.23502547,0.30549815,0.678538,0.1258399,0.78645444,0.74292576,0.29710844,0.4252002,0.8691701
0.16720738,0.28657275,0.27254936,0.67303187,0.1393742,0.7752335,0.7457291,0.26990947,0.4499767,0.8661126
0.15694578,0.32900923,0.1704074,0.68699527,0.12591143,0.78222317,0.74274707,0.20430177,0.4629591,0.86174595
0.14916004,0.29577422,0.14817546,0.6897493,0.12091761,0.7862835,0.74820185,0.19828998,0.45633146,0.86380523
0.14614384,0.3170191,0.11615468,0.6852792,0.10142923,0.7951213,0.7491504,0.17424226,0.47319192,0.862307
0.15527904,0.33560485,0.1485554,0.6797341,0.12058297,0.7795387,0.7434284,0.17962034,0.48003644,0.85991883
0.15380692,0.38018396,0.100887835,0.6794645,0.11487198,0.76987296,0.73886096,0.14925693,0.49995673,0.8580186
0.16315654,0.26352876,0.28086522,0.68459463,0.13471027,0.77556926,0.7457096,0.29480746,0.42879966,0.8675554
0.15891348,0.30118725,0.21562918,0.6765122,0.122294396,0.7792472,0.7514169,0.26219255,0.4485683,0.8659722
0.16357268,0.25695843,0.31892198,0.67314005,0.1248035,0.77461123,0.7508376,0.32263157,0.43146193,0.8675369
0.16082102,0.2946374,0.24709202,0.6693065,0.12259968,0.7838927,0.74742705,0.26440042,0.45285735,0.86687547
0.16005854,0.33387253,0.18105498,0.6657519,0.1214419,0.7771643,0.74591726,0.21464112,0.47377473,0.8679304
0.16134979,0.3074541,0.21974084,0.6689958,0.12137145,0.7824197,0.747594,0.2522706,0.45467335,0.8698071
0.14928089,0.282272,0.21081209,0.6818765,0.10248968,0.7958098,0.748269,0.26219526,0.44282445,0.8640975
0.14771749,0.2458675,0.2687582,0.6797488,0.09360366,0.79887855,0.7481251,0.30427322,0.42642036,0.8660979
0.13928723,0.2878782,0.12126153,0.6879004,0.084884375,0.8104586,0.7537801,0.18800992,0.47582832,0.8561612
0.15740108,0.28853405,0.20523982,0.69003004,0.12696905,0.77673244,0.7435645,0.24183916,0.4423796,0.8649337
0.16692285,0.24348563,0.34909004,0.6813595,0.12955518,0.76849747,0.7431033,0.32853648,0.41945297,0.8693382
0.16393425,0.26226258,0.27781138,0.6898163,0.13881992,0.7704666,0.74312806,0.2804316,0.4329353,0.86361194
0.15454732,0.2863564,0.17451765,0.6830114,0.11828838,0.78240085,0.7427513,0.21364595,0.45504504,0.8653989
0.14811735,0.27073374,0.19759718,0.68354243,0.10262903,0.7977515,0.74471945,0.24429874,0.44262657,0.86555666
0.16192536,0.24322848,0.29767194,0.67147636,0.124672234,0.78438985,0.7474204,0.30253333,0.42740366,0.8720464
0.164008,0.24712346,0.29021257,0.6854098,0.12682684,0.7774528,0.7471156,0.30427408,0.42422825,0.8675405
0.15377331,0.25923514,0.21649337,0.700374,0.1140615,0.7807,0.7459954,0.26736462,0.42815903,0.86140424
0.16174282,0.23614769,0.3505618,0.6724511,0.110718146,0.7868687,0.7468211,0.3287516,0.42502448,0.8700927
0.16110566,0.20654733,0.3728543,0.66735625,0.101656094,0.79097533,0.74816644,0.34430346,0.41219148,0.87357193
0.16070904,0.20153217,0.34018672,0.6745811,0.11486763,0.7866527,0.7465946,0.32073286,0.41600406,0.8706929
0.15495466,0.20592886,0.30605993,0.68762624,0.10213055,0.79076546,0.7450186,0.30921742,0.41558772,0.86746186
0.15524188,0.22941533,0.2604061,0.69416064,0.11237581,0.7899145,0.7450743,0.2843367,0.42265025,0.8668812
0.16390613,0.18631506,0.36202073,0.67787355,0.111549236,0.78917927,0.74718904,0.3276581,0.41176656,0.8712915
0.15157016,0.19503868,0.3013462,0.68894565,0.09787306,0.7858142,0.7447877,0.30122685,0.41805625,0.8650479
0.1511173,0.24008991,0.24449922,0.69797295,0.10510938,0.7878594,0.74390113,0.27300605,0.43112227,0.86089844
0.15582608,0.2597173,0.20715763,0.69713587,0.12527691,0.7874202,0.74291867,0.23958117,0.43848017,0.8647414
0.15980436,0.2462695,0.26101905,0.69214934,0.12595794,0.78016984,0.7449482,0.2757778,0.43162653,0.86566687
0.16829804,0.21729262,0.3286745,0.6899603,0.13478032,0.7694316,0.74023145,0.29881537,0.42176622,0.866825
0.16034056,0.19444618,0.31023473,0.68581927,0.120669395,0.7803855,0.74274725,0.29701346,0.41446355,0.8689163
0.17402269,0.17749913,0.44218692,0.6609273,0.10618459,0.78603315,0.7452661,0.34801933,0.41342482,0.87234634
0.1707041,0.21369092,0.3991489,0.6597487,0.10335406,0.788651,0.74689996,0.3361448,0.42335457,0.87173045
0.17482744,0.2684964,0.33915886,0.6776291,0.14749935,0.764472,0.73894155,0.29254243,0.44076234,0.86717224
0.18027648,0.20803556,0.41159528,0.6752409,0.121061616,0.76838905,0.7403129,0.33057776,0.42029393,0.870642
0.16325873,0.21415746,0.30334613,0.6902843,0.121208705,0.7813576,0.7431677,0.29474533,0.41833436,0.8691687
0.16562736,0.2564096,0.3014028,0.6790388,0.12546284,0.78797615,0.7419843,0.28189585,0.43982652,0.8675341
0.15137377,0.25815597,0.19129373,0.7033353,0.11677287,0.7923658,0.7421575,0.23747541,0.43625447,0.86200213
0.18658909,0.20626636,0.3796528,0.6996547,0.13312066,0.769711,0.7367894,0.3313899,0.4048281,0.8686762
0.16701286,0.2391407,0.34577265,0.6773023,0.11526413,0.7691395,0.7377312,0.29315707,0.43899554,0.8649365
0.20037113,0.21420872,0.42096034,0.69522744,0.14420228,0.74728334,0.74076825,0.35435256,0.4035952,0.8714078
0.171598,0.21684857,0.34849474,0.6811821,0.14004657,0.77341276,0.7397635,0.29042813,0.43460372,0.8653612
0.14377649,0.25847685,0.2162353,0.67855465,0.13155843,0.79288584,0.74149245,0.21862623,0.4594079,0.86675346
0.15334442,0.24102195,0.25020215,0.68176,0.120106615,0.78283393,0.75121284,0.26309034,0.44614092,0.8668948
0.14581087,0.22992022,0.23919556,0.677089,0.105164394,0.7936837,0.7528094,0.26146343,0.44103038,0.8697276
0.12466045,0.21434282,0.17646886,0.6869405,0.07833123,0.81061554,0.75108635,0.22857355,0.44428438,0.865362
0.12733118,0.27198854,0.13021763,0.6906949,0.08523192,0.81958026,0.74631715,0.1920603,0.46694547,0.8568938
0.14467812,0.22885343,0.20297894,0.6835932,0.12703037,0.78647757,0.74947804,0.23555581,0.4437164,0.8665451
0.18846603,0.15319183,0.47185233,0.67386496,0.114819825,0.78013265,0.7458837,0.3600989,0.39933574,0.8748703
0.17530473,0.21956037,0.28415477,0.70393115,0.15646417,0.7608484,0.7494991,0.3004437,0.4147411,0.86326104
0.1497605,0.2371994,0.23833935,0.67781186,0.10642652,0.7950939,0.74825346,0.2650289,0.43620306,0.86996716
0.14707138,0.1633327,0.32370716,0.662654,0.07561462,0.8119974,0.7465208,0.2846591,0.41997895,0.8790367
0.17506918,0.21500511,0.35636944,0.6739872,0.11315887,0.78644156,0.7460171,0.3173495,0.41979706,0.87426597
0.2134651,0.19710772,0.45763326,0.69289404,0.14600949,0.7528528,0.7453686,0.3825137,0.38844407,0.8767043
0.21433507,0.22062239,0.40485737,0.732532,0.12902167,0.7367309,0.7369308,0.3783643,0.37879953,0.8702876
0.18660788,0.26375207,0.3584758,0.70436084,0.09912328,0.76673704,0.73807347,0.33406124,0.41288444,0.869783
0.17344429,0.13197827,0.4294944,0.6901681,0.07706253,0.805437,0.7486098,0.348595,0.3834232,0.88266426
0.17510957,0.099601716,0.4316891,0.68126124,0.116600536,0.79578114,0.752196,0.3400174,0.3771921,0.8825724
0.16209973,0.18172264,0.339985,0.67536443,0.13494387,0.78180367,0.7467102,0.27423477,0.4404917,0.86766773
0.12630315,0.26411524,0.14938621,0.7210453,0.09597753,0.80044514,0.7348165,0.20081683,0.45657462,0.8476112
0.14051889,0.22270079,0.22411734,0.7038622,0.08391696,0.80916715,0.7378963,0.24242772,0.44974133,0.8532173
0.1261796,0.21753602,0.16788125,0.7042213,0.09859511,0.8029132,0.7381516,0.20661609,0.45042378,0.85323167
0.10700893,0.2721429,0.083245,0.72519135,0.08220629,0.8168144,0.743742,0.16265911,0.4657236,0.841605
0.11987725,0.33862635,0.048728783,0.7249579,0.098582275,0.8071268,0.7538417,0.12879747,0.4796335,0.8375465
0.15772669,0.33216515,0.18234886,0.6956833,0.14935695,0.75601435,0.74981594,0.2566945,0.44867375,0.85841376
