0.606597,0.22514023,0.3265538,0.655068,0.27626187,0.6874327,0.9182245,0.57627743,0.6646566,0.47658846,0.36814523,0.63241607
0.51038134,0.20815021,0.30290768,0.6638999,0.25954297,0.7253843,0.7709252,0.65828425,0.7002201,0.5676616,0.32051343,0.68972963
0.49887937,0.20800045,0.25431815,0.61560297,0.26094332,0.7822463,0.71980774,0.68770397,0.7380219,0.5744822,0.3082908,0.7187833
0.3658624,0.19828784,0.19827025,0.6306138,0.2312443,0.83582544,0.33033428,0.7964051,0.80648226,0.6856578,0.2570139,0.80323124
0.109514736,0.15245852,0.13097262,0.61355746,0.2036144,0.92874223,0.006781737,0.9078906,0.9010535,0.902752,0.1296275,0.8943183
0.104305774,0.15148799,0.15062901,0.6442546,0.2037119,0.90760624,0.0076665203,0.8974543,0.87740165,0.9002323,0.12758431,0.8851102
0.51177496,0.20163888,0.25936168,0.6243598,0.27003005,0.7627594,0.8395284,0.5927681,0.70367825,0.52999395,0.31691992,0.65039444
0.20648108,0.16771622,0.17301327,0.6213989,0.21610768,0.88185483,0.051875994,0.8424043,0.84006184,0.83085114,0.18152434,0.8346804
0.26529312,0.18181558,0.18719834,0.64988554,0.21345162,0.86001015,0.120463476,0.8341654,0.8376298,0.7823399,0.23006454,0.831462
0.50693035,0.21261394,0.27912945,0.62188345,0.2757586,0.7505033,0.83509684,0.6178822,0.7060782,0.53680927,0.31927982,0.6746331
0.6458746,0.23464102,0.31042632,0.636241,0.2795304,0.68375343,0.95331436,0.58811694,0.65953267,0.4091666,0.3968608,0.650911
0.24873029,0.18104072,0.18147527,0.59900284,0.21909565,0.8852843,0.0590928,0.87427217,0.865757,0.8411952,0.25410134,0.8643465
0.39915648,0.19040477,0.24341837,0.6104029,0.25530005,0.79220545,0.47740117,0.7338587,0.74223965,0.66531026,0.2794725,0.7481101
0.098419085,0.14524907,0.14359924,0.6346581,0.17616701,0.9241594,0.0017723476,0.9417463,0.91059965,0.94932276,0.17713888,0.9199177
0.65073806,0.22954343,0.26236224,0.5751104,0.2991284,0.7512344,0.96769774,0.5140701,0.6817311,0.3748411,0.36450028,0.59804076
0.67633885,0.24200472,0.39472404,0.6439674,0.31966412,0.55242604,0.98396677,0.40419197,0.49703076,0.34697983,0.3381115,0.49014282
0.6026007,0.2307142,0.43233877,0.69812226,0.28650215,0.5293275,0.94289124,0.501728,0.50335056,0.45566764,0.30003768,0.5483398
0.41706142,0.2005894,0.3137241,0.7279507,0.23731707,0.6920226,0.6273352,0.65935004,0.67591804,0.6149472,0.23826112,0.6750157
0.5311637,0.22559714,0.36739093,0.7016386,0.26077417,0.5888538,0.8573492,0.6482394,0.58531564,0.49322623,0.29409814,0.67304456
0.6657995,0.24754024,0.3863381,0.6484161,0.31660244,0.5654117,0.9797807,0.48818165,0.531982,0.3360297,0.33937514,0.5658105
0.6302114,0.24204285,0.379552,0.69472635,0.2837907,0.5671852,0.95965695,0.51653504,0.56052613,0.4188039,0.33269745,0.57053256
0.141414,0.14971216,0.14861856,0.63391435,0.20053257,0.92446876,0.009470036,0.8850573,0.8979678,0.90234417,0.1589894,0.8693523
0.48454103,0.19271073,0.18731894,0.68123925,0.22378477,0.87259924,0.63915825,0.7291463,0.86667037,0.6118065,0.3413064,0.74449927
0.47518837,0.22297403,0.31045914,0.68502235,0.25369158,0.64390045,0.7883608,0.6450135,0.6088918,0.5376417,0.25999,0.6786908
0.21336597,0.19047236,0.26629934,0.65225375,0.23139137,0.7535759,0.069799446,0.80670387,0.69489485,0.82250506,0.14863081,0.7934367
0.24220069,0.18299146,0.21471171,0.6600782,0.22211301,0.8243326,0.11574591,0.78215253,0.7741954,0.78942865,0.17368805,0.78266263
0.07112428,0.14248075,0.15582816,0.6333301,0.17426388,0.927365,0.000632736,0.9476607,0.9147567,0.966917,0.16017403,0.9286534
0.08676543,0.13795584,0.14813526,0.6231673,0.15053257,0.9370442,0.00022810396,0.9818495,0.94492364,0.9778763,0.27773997,0.9648869
0.09144143,0.1490737,0.20351298,0.63001364,0.18057127,0.8696339,0.0012161608,0.95666045,0.8599214,0.95623493,0.20198034,0.9362724
0.10880552,0.16979216,0.3067053,0.60508645,0.21875237,0.7666016,0.0035942346,0.9170302,0.72177356,0.9450691,0.15865146,0.89145315
0.12574205,0.17553836,0.21479627,0.6116545,0.20357226,0.7969061,0.012988958,0.8372551,0.7050166,0.90992427,0.120509356,0.8113664
0.64215624,0.21986726,0.29238334,0.6379353,0.29273444,0.70102817,0.9809951,0.38326937,0.6092605,0.33557352,0.29788515,0.47430396
0.83437896,0.26332188,0.34188038,0.60125935,0.33424205,0.6130547,0.9986638,0.36741295,0.56089234,0.1558464,0.47805598,0.4848848
0.7852735,0.2729484,0.3733686,0.5769901,0.3406254,0.5758603,0.99584407,0.4406899,0.5129598,0.22363634,0.41738105,0.54066455
0.7596854,0.2549998,0.3029309,0.6122621,0.31659567,0.66977817,0.9941943,0.44945863,0.628208,0.23675855,0.41588658,0.547916
0.76862943,0.24653377,0.3446582,0.6590319,0.3224314,0.6263688,0.9958182,0.4099761,0.6050282,0.21236393,0.41750395,0.51398486
0.7190123,0.25255024,0.33859947,0.6954253,0.30961773,0.6011331,0.9931444,0.43194485,0.5943345,0.23575315,0.36510003,0.53374785
0.67646855,0.22741811,0.38118687,0.75510865,0.26329276,0.5274874,0.9793006,0.47922,0.53305304,0.3301592,0.36399555,0.5454997
0.5984738,0.21893193,0.2400433,0.69817597,0.24897015,0.79094744,0.9152316,0.55669117,0.78071594,0.48372176,0.3408836,0.60847384
0.7176006,0.27198523,0.22349511,0.65979683,0.2793762,0.7689354,0.98618966,0.5180826,0.77625,0.31495315,0.40374282,0.60335475
0.52447844,0.23646668,0.24266294,0.6845726,0.24984299,0.7804011,0.85113734,0.6566533,0.78927565,0.5236673,0.3371641,0.7124325
0.46353635,0.23135321,0.25144416,0.7170674,0.23962982,0.7692961,0.7693667,0.66169417,0.7887851,0.5848759,0.3066051,0.71190333
0.71901506,0.2751119,0.4352229,0.71571827,0.32069147,0.5204497,0.98996943,0.38880733,0.61113507,0.50912184,0.44981813,0.4343301
0.61706597,0.23127049,0.35051396,0.7238106,0.26137775,0.61065435,0.92535615,0.56436527,0.6225239,0.47872445,0.3529062,0.6085887
0.6189602,0.23279276,0.34346315,0.7334826,0.26519653,0.62915623,0.93233514,0.58060235,0.6624413,0.46755207,0.3674407,0.626219
0.6898657,0.26764783,0.5874649,0.80053484,0.30225876,0.33252332,0.9892246,0.39918506,0.48780313,0.5671562,0.46586147,0.43695274
0.6519559,0.25204593,0.46933183,0.80134803,0.2598049,0.44616732,0.96106577,0.5342366,0.57278657,0.52415043,0.42080948,0.5646715
0.6529931,0.25026965,0.5162013,0.77521586,0.29340443,0.4510389,0.9559217,0.4985296,0.5834006,0.63185364,0.44818804,0.5171317
0.49189085,0.1872435,0.36105824,0.7406432,0.25028187,0.69453055,0.5290343,0.67930627,0.70902604,0.7025259,0.3476964,0.68026805
0.3349085,0.15989149,0.22212042,0.7172013,0.21589358,0.84421694,0.13962604,0.7910405,0.82295537,0.7645028,0.2574716,0.7830983
0.47666293,0.20335582,0.3809573,0.8070255,0.22776145,0.5817322,0.6376013,0.6417637,0.66519386,0.74404776,0.36469105,0.63231295
0.2941027,0.17044732,0.28822973,0.75606585,0.22203828,0.7876825,0.14544386,0.7645437,0.7996601,0.81583214,0.264738,0.7604185
0.20252523,0.15708165,0.19890684,0.74130654,0.19981633,0.8670568,0.04294624,0.82501465,0.85917705,0.8453236,0.20524432,0.8204035
0.033748463,0.1212369,0.16402711,0.7251982,0.17311051,0.9276222,0.00017775767,0.93346435,0.91295654,0.973504,0.09240133,0.9231033
0.39933005,0.16674899,0.20561773,0.5727039,0.27506316,0.8873792,0.4146127,0.7441965,0.84046316,0.6428655,0.3019193,0.78086865
0.3101338,0.17691368,0.2430514,0.61764306,0.23964302,0.8337219,0.1227578,0.86465466,0.80764896,0.74661595,0.2774424,0.8649136
0.08034262,0.13826618,0.20277369,0.6573583,0.18540166,0.885612,0.00073370466,0.96262205,0.8726928,0.9442998,0.15688471,0.94801337
0.20916036,0.14477913,0.19210221,0.64373356,0.20866983,0.88170135,0.023087477,0.9044065,0.854457,0.8402554,0.23354577,0.88847786
0.14763294,0.13492386,0.16579929,0.61068636,0.19408785,0.9143658,0.0039070663,0.93744045,0.88387346,0.9095827,0.18966448,0.91441786
0.11365318,0.13751408,0.19875264,0.53880197,0.20720471,0.8919712,0.0009865016,0.9650033,0.85818017,0.95016265,0.20791087,0.9448151
0.17462151,0.15528464,0.13337155,0.6048884,0.196487,0.92228943,0.018350061,0.8884189,0.8891331,0.8599357,0.19039732,0.8794044
0.7508072,0.23842192,0.24349801,0.63207793,0.2907592,0.7803832,0.99224937,0.42506438,0.7469356,0.2721407,0.44728667,0.5388332
0.75523525,0.2303181,0.28762257,0.7101127,0.26518273,0.6898835,0.99015766,0.46454814,0.6869533,0.28471214,0.46573058,0.54788744
0.7487127,0.24747927,0.35398674,0.7123995,0.28826645,0.6439987,0.9905239,0.43207273,0.67008173,0.33733496,0.46037146,0.5157266
0.8376641,0.31183124,0.54677224,0.83063126,0.28193057,0.335245,0.9989391,0.31997728,0.53934777,0.3340211,0.5719236,0.38029066
0.6089398,0.20547141,0.28990775,0.60909444,0.30030203,0.7746418,0.9191997,0.5676484,0.71139383,0.43691927,0.3445456,0.6391352
0.5668312,0.20710921,0.26697078,0.7208354,0.23782109,0.7438775,0.82419926,0.64448375,0.74915576,0.5476403,0.3774173,0.67486817
0.64912146,0.23631427,0.3932295,0.7367276,0.27420652,0.5765138,0.9487623,0.48819548,0.6243461,0.5635565,0.418689,0.52278394
0.520366,0.20852652,0.32174444,0.7379448,0.23981714,0.6542193,0.7415414,0.5888479,0.64819795,0.6424092,0.3068521,0.59734446
0.6487796,0.2501968,0.4042735,0.72073984,0.28054073,0.5799625,0.9417,0.49510935,0.64332956,0.61570656,0.41400224,0.5190579
0.7642079,0.30440938,0.7240143,0.8607326,0.29416597,0.14795473,0.9978078,0.27472866,0.3290864,0.74828774,0.57461196,0.29130688
0.68082094,0.28306323,0.47922614,0.72374725,0.29767764,0.4247002,0.9808318,0.4786707,0.503218,0.5020728,0.4050865,0.52604795
0.5423772,0.22664158,0.3531053,0.69935685,0.26839414,0.61697346,0.8443947,0.6296453,0.6140972,0.53270835,0.33200568,0.66981953
0.33888766,0.17870837,0.24078621,0.6544137,0.23796089,0.8239581,0.19626777,0.80814177,0.78599274,0.6874838,0.25237325,0.8188992
0.44731283,0.18175024,0.2053271,0.63823766,0.24105911,0.8323233,0.44580895,0.77663875,0.778283,0.5567449,0.27459085,0.7903355
0.23557423,0.1522186,0.16697702,0.6755214,0.19679905,0.89108914,0.032483924,0.89132416,0.86033297,0.783091,0.2030929,0.8779685
0.44080815,0.1852387,0.27511203,0.6731269,0.24989913,0.7879905,0.4465093,0.7182915,0.759682,0.67356336,0.3093423,0.7315172
0.5448616,0.22889298,0.42173272,0.75816476,0.2607319,0.5295188,0.84674954,0.5796308,0.60034364,0.6830559,0.39135322,0.59411645
0.29656363,0.17826284,0.21389435,0.6654052,0.22581334,0.8449975,0.13500361,0.80895746,0.8153504,0.7485973,0.23036893,0.8130977
0.31099537,0.18011212,0.22793327,0.6282927,0.24032743,0.8282236,0.18368083,0.8273332,0.78854775,0.69384164,0.25295436,0.8410727
0.21163964,0.16392705,0.17876773,0.64976615,0.22127528,0.89165527,0.05382028,0.8587722,0.8628057,0.7771488,0.18814452,0.86039156
0.17116925,0.15712795,0.17693645,0.63598293,0.20937513,0.89265144,0.018326918,0.91312754,0.86414224,0.8175323,0.17545734,0.9044074
0.124547295,0.13446318,0.15435337,0.7201907,0.17149034,0.9076093,0.0049703415,0.9337264,0.8905674,0.87255824,0.1459496,0.9126464
0.26890138,0.16386697,0.20843425,0.6941389,0.21304618,0.8489207,0.123098135,0.8540808,0.82589424,0.70859855,0.21669477,0.8471373
0.27847207,0.16514483,0.16549663,0.64997125,0.21418364,0.8951849,0.122415796,0.8376616,0.86681455,0.72619325,0.22106859,0.8366856
0.54108864,0.22122195,0.27060455,0.6104596,0.27354842,0.769352,0.84578604,0.6555302,0.729921,0.49527228,0.33089915,0.7105709
0.63017446,0.23126067,0.28922266,0.6404156,0.27338666,0.73953855,0.9381057,0.56566507,0.7178356,0.45777884,0.38824502,0.6328793
0.6717799,0.24744435,0.3347947,0.6498614,0.2917356,0.6869764,0.9653598,0.48398232,0.6826797,0.47569025,0.39915526,0.5496204
0.58511394,0.21398051,0.2489857,0.6290038,0.25704235,0.7750767,0.86211574,0.6378461,0.73052454,0.49005303,0.35477617,0.68658984
0.5890646,0.21379584,0.28791553,0.66501004,0.26469103,0.7284741,0.8865662,0.593204,0.70206,0.51460063,0.36921358,0.64170945
0.4836942,0.20434402,0.2175366,0.6107614,0.25313425,0.8309711,0.6290036,0.716325,0.7892764,0.58955413,0.29835358,0.74408853
0.45018312,0.20469567,0.20496482,0.62663394,0.23917332,0.82161164,0.5434132,0.75781757,0.784222,0.5961333,0.2876233,0.77766955
0.25927603,0.17675872,0.16609487,0.63540167,0.21594177,0.8873085,0.10094941,0.82490057,0.8518965,0.7668122,0.19889231,0.827668
0.120164625,0.1562483,0.11454581,0.6308797,0.1856377,0.9369394,0.006832971,0.90449697,0.9088332,0.8830532,0.124735735,0.8940984
0.10807633,0.16226657,0.12936464,0.6398813,0.18341278,0.92041993,0.0051897964,0.91362494,0.8924632,0.8971516,0.124178156,0.9031282
0.063328005,0.15301985,0.14898628,0.5863769,0.19238177,0.9226806,0.0007758537,0.94644284,0.8929386,0.949817,0.10901515,0.9334827
0.09718365,0.16761866,0.15060547,0.5504962,0.21416937,0.91129744,0.0043165036,0.921639,0.8728425,0.91275686,0.13520515,0.9146735
0.186979,0.17000696,0.17203194,0.60616064,0.21838574,0.89041513,0.04181746,0.86133635,0.85598636,0.8283627,0.18923254,0.86136246
0.14008252,0.16745803,0.21227199,0.53905386,0.23008479,0.8698946,0.0072980192,0.9299632,0.8280981,0.90414125,0.18096314,0.9142988
0.41895744,0.18463235,0.22973347,0.5760222,0.25491938,0.8277279,0.45839417,0.7869665,0.778467,0.64128184,0.30729398,0.7929471
0.5098643,0.21399514,0.27327213,0.56362987,0.26710063,0.758504,0.67967534,0.7814318,0.7120243,0.56771886,0.34221828,0.7901661
0.5916585,0.21524723,0.24996367,0.5963358,0.26548082,0.7845809,0.8867668,0.68033046,0.74480313,0.46084106,0.3693584,0.7153811
0.6394087,0.21733192,0.26436526,0.6321791,0.26802897,0.7473895,0.952958,0.57902235,0.70107746,0.38600847,0.3739887,0.64011115
0.6540026,0.21997021,0.28121567,0.6655878,0.2643144,0.7184468,0.96347934,0.55819494,0.68794906,0.36888945,0.38457093,0.622991
0.6883227,0.22406779,0.3099771,0.677483,0.28709716,0.6952449,0.9831162,0.42331567,0.66463846,0.3585469,0.39497727,0.51150906
0.6361221,0.21714082,0.30959213,0.67743945,0.27290776,0.70448154,0.95590085,0.5153461,0.6724693,0.42001036,0.36575618,0.58253974
0.4714355,0.19838743,0.25095198,0.65799886,0.25000954,0.7859626,0.6960947,0.6814196,0.7493035,0.5804361,0.29300407,0.710703
0.4382833,0.18895727,0.2068443,0.6846152,0.23184638,0.80901426,0.63787097,0.68174064,0.7650978,0.5775348,0.25789046,0.7056414
0.55131423,0.21412265,0.28403646,0.6828607,0.26127833,0.7236393,0.8916593,0.5774904,0.6995715,0.504624,0.33479553,0.6339754
0.63400984,0.23097315,0.2716486,0.65601,0.27063057,0.7386623,0.95239633,0.5549279,0.71870977,0.42344406,0.37759537,0.6235967
0.60011524,0.23323846,0.29783577,0.662835,0.27916056,0.700817,0.94017583,0.52356917,0.67587274,0.47625732,0.34535685,0.5914744
0.676711,0.25014886,0.36449534,0.72283816,0.27123296,0.6212533,0.9703077,0.45908004,0.67041546,0.5103063,0.43301648,0.5144388
0.630822,0.2435514,0.384688,0.73824286,0.2630769,0.58626866,0.94464743,0.5199485,0.6427412,0.5495542,0.40780765,0.5613046
0.3968088,0.2034018,0.24746595,0.6242168,0.25905144,0.8133789,0.46440625,0.739516,0.7849275,0.66927326,0.2770762,0.7669848
0.32201278,0.18226318,0.21777487,0.6922575,0.22655137,0.8259214,0.2568582,0.78174686,0.8104808,0.7169254,0.24700727,0.78879756
0.3957262,0.1909899,0.19897227,0.6812662,0.23422886,0.8508992,0.46924424,0.7324054,0.84221053,0.66649175,0.28589794,0.7500046
0.27235785,0.16487487,0.19749402,0.71677226,0.20267816,0.8585517,0.107583985,0.8288938,0.8497283,0.7802198,0.23356889,0.8170686
0.078262255,0.13683334,0.15744208,0.67274314,0.19104545,0.9205009,0.0018109574,0.9206842,0.90057874,0.93709624,0.121454515,0.9028437
0.15256841,0.16071707,0.17262265,0.6653949,0.2080198,0.8845182,0.020824976,0.8844609,0.86145604,0.8527256,0.16310994,0.8744523
0.15709612,0.16117465,0.21206565,0.6603895,0.21656731,0.8549324,0.022813052,0.8708884,0.8250761,0.8622952,0.1686036,0.86092234
0.15499848,0.16718993,0.21642418,0.63049924,0.22238691,0.8479404,0.020424766,0.87302023,0.8153994,0.8781035,0.17970748,0.86482716
0.14637844,0.17188483,0.24585547,0.6139669,0.223824,0.83088607,0.012417785,0.89447725,0.79384613,0.897453,0.16843309,0.880018
0.45806563,0.18380338,0.26830718,0.64316887,0.2553028,0.7754705,0.6590808,0.680664,0.72484887,0.60460085,0.3037436,0.7034705
0.58330053,0.21373631,0.30594087,0.6086057,0.27194333,0.7154135,0.8573548,0.68538356,0.6775023,0.5125035,0.38036,0.7121501
0.5096271,0.20938024,0.27792028,0.63143426,0.2558812,0.76156515,0.7401889,0.7074789,0.74102986,0.58645433,0.35477203,0.7328552
0.41192272,0.21608843,0.24637295,0.6116516,0.24470815,0.7668394,0.47774097,0.770971,0.7278073,0.6564629,0.27987492,0.7840394
0.2908002,0.1932575,0.19894016,0.609297,0.22046693,0.84641457,0.103181675,0.85705954,0.80945665,0.78726375,0.21819568,0.8414643
0.4220284,0.224102,0.23157582,0.6030306,0.23620184,0.7859287,0.4054469,0.82412845,0.75725913,0.6640106,0.27764213,0.8189331
0.5012509,0.2257542,0.21925439,0.6320504,0.23716474,0.7993142,0.71467453,0.71787417,0.76468635,0.56672823,0.28641477,0.73697704
0.37972602,0.21061376,0.2082988,0.6434273,0.23022331,0.8278718,0.42588902,0.7455138,0.7946087,0.6718457,0.23655507,0.76043665
0.50858325,0.21259472,0.23585705,0.6545032,0.24624397,0.7898296,0.7894598,0.65539473,0.7557835,0.54596156,0.29749686,0.6889985
0.51438123,0.22683181,0.28067598,0.64878064,0.2580808,0.73286414,0.8140233,0.6656619,0.7106612,0.5440807,0.31773886,0.7061792
0.7120194,0.24427146,0.27421916,0.64098424,0.29818138,0.734332,0.988027,0.4431455,0.7089177,0.31865224,0.4041962,0.5418078
0.7360578,0.25542247,0.33696216,0.7120028,0.2855627,0.6285479,0.9910773,0.4179556,0.6553781,0.33203644,0.4349033,0.502948
0.7184515,0.24261607,0.368215,0.7138159,0.29336637,0.6247647,0.98447704,0.41387883,0.6519185,0.41340616,0.43217352,0.48346624
0.70675546,0.25430256,0.3963071,0.74444216,0.27582687,0.55083156,0.9768763,0.46344155,0.61737984,0.4629918,0.4322655,0.50954413
0.71222943,0.25580958,0.39372393,0.73918253,0.2755578,0.5575774,0.9724363,0.46722546,0.6253674,0.50128293,0.44610503,0.5077076
0.7087161,0.25949422,0.5363121,0.7827729,0.29706267,0.41527513,0.98126775,0.41233838,0.5576389,0.5994137,0.48660383,0.43772444
0.74962145,0.2773945,0.68464375,0.8315317,0.31154567,0.2052511,0.9927978,0.29676247,0.3829098,0.75331724,0.56912446,0.3011303
0.680929,0.26025617,0.53721756,0.79604095,0.27686533,0.35521728,0.9624821,0.4528857,0.5015924,0.70709795,0.4869001,0.45452213
0.55490077,0.22243372,0.36372128,0.7477645,0.24599573,0.6142365,0.70868695,0.6397099,0.6666617,0.69273615,0.37423655,0.6331332
0.6667109,0.25360358,0.59964913,0.80093896,0.30377954,0.34280998,0.972646,0.42596227,0.5122439,0.7611178,0.49417675,0.42881423
0.6340356,0.24867292,0.5551202,0.820576,0.26532227,0.3520434,0.94327056,0.50806284,0.51301676,0.7240423,0.46619025,0.5075808
0.5658477,0.22831024,0.48733735,0.77816707,0.27563068,0.490499,0.8667426,0.5496319,0.6024471,0.74632376,0.42618197,0.5561471
0.49073568,0.20212053,0.43484682,0.776871,0.2571304,0.5590505,0.7074683,0.62962866,0.62171286,0.7132847,0.3764099,0.6372665
0.409114,0.1839564,0.34662035,0.7476597,0.24389987,0.7021738,0.39665502,0.73145115,0.71747917,0.6968253,0.31336415,0.73422223
0.19568321,0.14563805,0.1702607,0.6092372,0.22243112,0.91553754,0.02214544,0.89927036,0.8711809,0.7595724,0.17667909,0.8998057
0.09167908,0.12483728,0.14213756,0.68315697,0.1820052,0.93073,0.0020771134,0.92620957,0.89746827,0.8876338,0.12150011,0.9174384
0.26875505,0.15519887,0.19668782,0.6575049,0.22921951,0.8805605,0.107591026,0.825543,0.8382272,0.703168,0.21552299,0.83465254
0.42897382,0.1674125,0.27651843,0.67290395,0.2572305,0.7955632,0.5164492,0.70143175,0.74586076,0.60611385,0.30520904,0.7284717
0.3395777,0.16848955,0.33292386,0.7254646,0.24203461,0.72932535,0.29111782,0.775845,0.71320295,0.68843263,0.2828849,0.78290635
0.3124671,0.16333596,0.26898378,0.6981008,0.2373124,0.7989731,0.21840683,0.7885,0.76548284,0.7003102,0.25222537,0.79469603
0.22425406,0.15800852,0.21257314,0.65533453,0.22637856,0.8638766,0.065264486,0.8575841,0.8241502,0.7472452,0.1956797,0.85944545
0.35325477,0.17736867,0.24581817,0.6484385,0.2463435,0.8261163,0.30970752,0.81873304,0.80558205,0.64320767,0.29137522,0.83067113
