0.012763766,0.8053072,0.42155513,0.5055225,0.7092401,0.94296,0.283776,0.4910083,0.9192298,0.95906043,0.042844392,0.6582974,0.386457,0.8570693,0.50587106
0.009480773,0.8023985,0.44545788,0.52687234,0.71887267,0.9568662,0.2899333,0.50239754,0.929103,0.97104275,0.033386517,0.6911974,0.4010063,0.8324401,0.525347
0.013909879,0.7622969,0.42391008,0.46666253,0.7324156,0.94664097,0.4167286,0.5462175,0.9072104,0.95939344,0.03864054,0.62672895,0.49858832,0.8072751,0.56141484
0.0108136125,0.7978565,0.412372,0.47122818,0.73125196,0.9564731,0.4608774,0.5401551,0.93310535,0.9689599,0.03153424,0.45797515,0.5257955,0.8137742,0.54287237
0.017270014,0.78246176,0.37758967,0.4010683,0.7333381,0.94064623,0.6035381,0.5598097,0.9281637,0.9520658,0.03861342,0.2889561,0.6314596,0.80992645,0.55416703
0.014620012,0.77609086,0.4069197,0.42690197,0.7384723,0.94745123,0.5046363,0.5652738,0.9270402,0.9593709,0.034793235,0.4679951,0.593661,0.79270655,0.5658388
0.017091436,0.7774832,0.38879982,0.42682913,0.7381827,0.9427432,0.6274919,0.5727398,0.91272646,0.9525453,0.036757722,0.30606934,0.6405095,0.7856476,0.56849825
0.01331819,0.7807876,0.3937413,0.38155112,0.7460286,0.95078987,0.61235577,0.5848653,0.92855126,0.9631067,0.029959783,0.37661767,0.63516086,0.7694848,0.5761877
0.016147153,0.7578967,0.3868168,0.3893174,0.7403047,0.94272006,0.5665978,0.5773283,0.9190216,0.95472693,0.037525658,0.44966617,0.6156251,0.786314,0.5830769
0.013768565,0.7921404,0.39042377,0.41007218,0.7422021,0.94992703,0.53548247,0.5785314,0.9304795,0.9619215,0.03134433,0.4847464,0.6321756,0.77471125,0.5690368
0.02783313,0.748485,0.3615661,0.29410037,0.7567987,0.9250873,0.77830696,0.6290413,0.9229352,0.931252,0.03919141,0.24554543,0.7852037,0.7417524,0.60107785
0.046929266,0.72669524,0.346867,0.26314443,0.7551633,0.8944849,0.85440403,0.63709605,0.90098673,0.8876604,0.04813997,0.06937836,0.82343584,0.7459661,0.6123236
0.063331835,0.68820775,0.34861973,0.27330044,0.75206417,0.872261,0.85874486,0.6415986,0.8759306,0.85193807,0.061298475,0.084950514,0.8272046,0.74227124,0.63104934
0.070727535,0.6783489,0.34038365,0.2626428,0.75731456,0.86879504,0.86947215,0.6636317,0.8791412,0.842025,0.06229461,0.05520446,0.8489926,0.7337666,0.6439814
0.08231664,0.6946942,0.3214195,0.21770124,0.7575542,0.85651976,0.93756723,0.6789447,0.91162485,0.824018,0.06330386,0.01840726,0.899024,0.7285523,0.6433569
0.13228491,0.6688389,0.31613854,0.19564481,0.7549358,0.80240804,0.94071734,0.6800667,0.88439906,0.734835,0.07792834,0.010502304,0.90508926,0.7343814,0.651051
0.046176977,0.69497937,0.35917088,0.24202587,0.7536229,0.8868081,0.83791715,0.66200566,0.914477,0.88469315,0.053412706,0.13093919,0.8048999,0.72989905,0.64759964
0.09349954,0.63687825,0.3270814,0.1869619,0.7588987,0.819965,0.82491016,0.682548,0.86231434,0.78667176,0.07907466,0.20186293,0.8133881,0.7359511,0.66141707
0.03886756,0.6606327,0.34429646,0.20138402,0.7659451,0.89570194,0.76773167,0.68349665,0.8993715,0.90111494,0.050609518,0.41100335,0.7610515,0.7169498,0.66445416
0.071633406,0.667922,0.31576797,0.1783764,0.76483905,0.85806096,0.8569186,0.6936755,0.90519327,0.8414736,0.061587192,0.13447297,0.8516064,0.72295994,0.66000706
0.14670648,0.6424343,0.31816784,0.17168646,0.76172525,0.78670686,0.90089816,0.69741696,0.88617855,0.71920407,0.08403059,0.06412236,0.8968691,0.71474487,0.66782147
0.12863497,0.63418704,0.32305157,0.1682807,0.76171184,0.7924263,0.8382018,0.69436413,0.8791823,0.7397141,0.08277565,0.16580641,0.86093366,0.7200321,0.66999614
0.05862429,0.6368659,0.31567925,0.16240495,0.76966727,0.8683133,0.8021332,0.70015657,0.88130283,0.8622619,0.05504364,0.16873743,0.79534376,0.7187965,0.67929465
0.02846989,0.65486556,0.3302164,0.18765584,0.77248937,0.91421753,0.67221177,0.6917044,0.8837907,0.9259733,0.038865387,0.40159974,0.705086,0.71026254,0.6791366
0.06694564,0.6113143,0.2896912,0.1481236,0.77829385,0.87681496,0.922543,0.7356937,0.913961,0.8610366,0.058358807,0.023202026,0.8827823,0.71480125,0.7006293
0.09813753,0.62678295,0.32522368,0.1571525,0.7664843,0.8254062,0.8988019,0.7018929,0.8792245,0.7918545,0.06625288,0.05475618,0.85992926,0.706331,0.68432456
0.035515223,0.6615272,0.35762239,0.18896288,0.7668057,0.89895064,0.76383847,0.6847958,0.90336686,0.908812,0.04265314,0.34087655,0.7541393,0.6981948,0.6781889
0.061282333,0.65241486,0.32150066,0.1535405,0.76856756,0.868208,0.9160779,0.7086039,0.91677773,0.8609374,0.053881675,0.053308398,0.86000013,0.70644116,0.68232584
0.11289016,0.64373285,0.3166217,0.17297442,0.76461816,0.82347906,0.9243898,0.7085654,0.89273417,0.7770902,0.06838796,0.026523653,0.89475,0.70228624,0.684226
0.06443474,0.6407206,0.3133026,0.16260535,0.770826,0.8689948,0.86065245,0.7109563,0.89170253,0.85778296,0.05167705,0.06543358,0.83967066,0.70261294,0.6906021
0.07218406,0.65364987,0.3275908,0.19097313,0.7654839,0.85725886,0.81462353,0.70069253,0.88831943,0.84085095,0.05980614,0.24160066,0.83222544,0.6986714,0.68016815
0.06298814,0.63816905,0.3296318,0.17138672,0.76660156,0.8603823,0.81898123,0.701081,0.89196926,0.8527172,0.05942574,0.22028407,0.803221,0.71296966,0.68431187
0.05972587,0.6196779,0.3221832,0.15219861,0.77064073,0.8627367,0.8473518,0.70412856,0.87031305,0.8569087,0.054632243,0.11319256,0.787243,0.713344,0.69207895
0.033030648,0.6396314,0.3333804,0.15876932,0.7778315,0.90688586,0.72447413,0.70789444,0.9027379,0.91861075,0.03951939,0.45084432,0.755571,0.69164026,0.6927475
0.021752687,0.67240655,0.35044548,0.21812442,0.77286756,0.9274176,0.56725115,0.68562496,0.89064485,0.94195706,0.034492895,0.75837237,0.67359984,0.6924414,0.678107
0.027645085,0.69168645,0.34195685,0.24071965,0.76956284,0.9216324,0.7098377,0.68375206,0.89466166,0.93031764,0.03801657,0.49814758,0.750067,0.69425714,0.6683079
0.019505378,0.68568987,0.35108498,0.2374243,0.7720954,0.93547654,0.68053395,0.679531,0.90010965,0.9481895,0.03206378,0.4090023,0.7041156,0.7002025,0.6737248
0.031171864,0.66371375,0.34798738,0.21497764,0.7720607,0.91546977,0.75694823,0.68574774,0.89434266,0.9230133,0.038649503,0.23610324,0.7575162,0.70181006,0.679808
0.017302291,0.69877285,0.3567171,0.25932118,0.771798,0.94177854,0.6593634,0.68070555,0.9175814,0.9544983,0.03186252,0.58970326,0.71763766,0.6963048,0.66917574
0.012082404,0.6930261,0.35480368,0.25258118,0.77739483,0.95407045,0.68331426,0.68091774,0.89907825,0.9670751,0.024219265,0.44931296,0.68050945,0.684306,0.6764375
0.018506702,0.6718668,0.33720618,0.20121998,0.77873015,0.9390389,0.7652627,0.6896829,0.8999262,0.95181656,0.028932322,0.19717418,0.7265469,0.70062107,0.68040335
0.043570884,0.66672814,0.3376934,0.20104547,0.77356493,0.9043324,0.87551606,0.6933244,0.9041234,0.9026863,0.041115407,0.05686185,0.84014386,0.6960636,0.6789691
0.032927863,0.65787697,0.34602198,0.19715667,0.7765247,0.91607153,0.83277184,0.6939251,0.9006697,0.9219136,0.037269752,0.15407282,0.80052906,0.6889136,0.68332475
0.01829344,0.7144085,0.3636224,0.24713637,0.7716385,0.94267327,0.835065,0.6774202,0.9286604,0.9537409,0.02790294,0.14754723,0.7915986,0.68685406,0.6652732
