0.25204715,0.80150497,0.029517446,0.10669305,0.101698235,0.022697609,0.29088235,0.14584139,0.708738,0.61218274,0.1941818,0.012693543,0.1751643,0.12654343
0.26876733,0.80278885,0.0154467495,0.095817745,0.09186165,0.014474288,0.35852137,0.13997771,0.6811743,0.6164866,0.21612428,0.006191265,0.18753792,0.1139154
0.27154464,0.80851066,0.018789291,0.119910434,0.105625734,0.018052114,0.3667678,0.12485002,0.7016876,0.6158034,0.21087739,0.0073928703,0.1939296,0.11161887
0.25463548,0.80363035,0.024833268,0.10641886,0.10436142,0.019766543,0.33195987,0.13467546,0.7008578,0.60653156,0.19142848,0.010531446,0.20586047,0.12775642
0.21282744,0.81579167,0.04584751,0.10916752,0.109491795,0.030518916,0.2709077,0.12491069,0.742136,0.5925941,0.16560906,0.021904374,0.21723983,0.14805496
0.2268815,0.8122664,0.024129767,0.10412797,0.10152084,0.021201983,0.3034458,0.1290498,0.70038444,0.60265136,0.20314687,0.010098868,0.21306369,0.12315064
0.23063108,0.8060364,0.039293885,0.11756739,0.10971763,0.0276726,0.2981572,0.120186016,0.73563087,0.5948437,0.17366096,0.017797794,0.22508405,0.13946939
0.22498362,0.8040816,0.020419477,0.093269505,0.090504505,0.016521752,0.25940055,0.12407134,0.7141391,0.6004418,0.1857332,0.008580223,0.21597943,0.12077255
0.22664906,0.81054074,0.025043083,0.10683611,0.10087216,0.02105802,0.28993857,0.113233104,0.7136725,0.59690803,0.19490807,0.010933222,0.23114753,0.1262164
0.20277765,0.80627865,0.019631304,0.085782096,0.084401086,0.017460652,0.28293365,0.12420759,0.6799891,0.59998333,0.20969559,0.0083880415,0.21896069,0.11356975
0.1638565,0.8279128,0.03234966,0.093298465,0.09164865,0.025332613,0.19928284,0.11146104,0.75349206,0.59161186,0.1703458,0.014628627,0.21689565,0.12134024
0.17614451,0.82081854,0.112478755,0.13056459,0.12750004,0.061628275,0.14640199,0.119676016,0.7988176,0.56992567,0.14120784,0.06169215,0.24345364,0.17753415
0.18207318,0.8261993,0.12266262,0.15184262,0.14004473,0.072378024,0.18175636,0.1056332,0.808511,0.5692637,0.1466684,0.06802482,0.25649965,0.17917326
0.19228274,0.8186104,0.17720792,0.18223968,0.17100826,0.1048212,0.17702565,0.11269305,0.7888296,0.5648193,0.15857618,0.10256697,0.2744069,0.18739241
0.15090686,0.83166265,0.21760733,0.14677705,0.15370926,0.10558713,0.13746491,0.111147694,0.83593404,0.56206363,0.12234799,0.1426956,0.25567833,0.2019918
0.15422185,0.8271645,0.39127794,0.17809923,0.18174125,0.18490815,0.09920624,0.11873336,0.84974843,0.54634756,0.11848935,0.30099612,0.27361387,0.24654947
0.18660322,0.8143428,0.048218265,0.11513231,0.115276374,0.034359947,0.16314611,0.11363177,0.7799137,0.5848802,0.16900504,0.022650113,0.2367607,0.14531566
0.18257336,0.81271297,0.08467655,0.1513982,0.1357391,0.060686305,0.11700671,0.10706308,0.77420753,0.578881,0.18061702,0.042439625,0.24125919,0.14062989
0.20579799,0.8040558,0.022838503,0.119425885,0.1082223,0.022138799,0.15225905,0.10360751,0.7243536,0.59672123,0.20858842,0.0089629395,0.23141217,0.10508308
0.15983722,0.8174145,0.07727074,0.12660864,0.124539554,0.055040903,0.11501491,0.10862862,0.75830364,0.5766186,0.18173867,0.04030787,0.24548703,0.13677147
0.13105525,0.83440334,0.15966322,0.13700707,0.13637595,0.103083536,0.09682257,0.10877828,0.8055695,0.56309986,0.16395123,0.09790728,0.25151506,0.16644464
0.14244123,0.8254936,0.10364041,0.13322878,0.12825723,0.07870473,0.09329471,0.11063003,0.77053195,0.56975937,0.19276793,0.05631211,0.2471111,0.14484872
0.22650252,0.7855873,0.073171705,0.16213866,0.14821842,0.053908806,0.102505796,0.114210404,0.7119024,0.5720442,0.20980324,0.035989888,0.27720818,0.14240278
0.28054973,0.7600778,0.026338141,0.15051764,0.13070135,0.025745139,0.13298139,0.114649095,0.6246481,0.5820242,0.2606158,0.010469471,0.28860283,0.1157037
0.23320338,0.80018103,0.1923138,0.22311641,0.22354661,0.11399834,0.14010067,0.10882276,0.7486117,0.56670606,0.1744563,0.11838798,0.30341974,0.17546245
0.18903132,0.8086168,0.11739015,0.15363708,0.14639996,0.07129677,0.089895085,0.11228421,0.79872173,0.56521654,0.16257106,0.06642693,0.26554364,0.1734453
0.22055246,0.7914213,0.016714372,0.105550654,0.099087626,0.01671173,0.12490981,0.11298193,0.7170938,0.5894866,0.21787578,0.0063396967,0.24741308,0.116289616
0.1869064,0.809602,0.065573476,0.12516132,0.12771603,0.04029507,0.10309207,0.109483816,0.7994344,0.5786725,0.15337485,0.033921268,0.24517478,0.15290302
0.16934742,0.813321,0.17279065,0.1543968,0.15466711,0.09816714,0.106702164,0.111092135,0.8009262,0.56000245,0.15889278,0.111876965,0.2779507,0.18654811
0.22414422,0.78305906,0.10019534,0.16455016,0.15802316,0.06630312,0.10473064,0.1166899,0.72192556,0.56303835,0.20159471,0.055186708,0.30010384,0.16440822
0.17691869,0.80192256,0.046251856,0.1243817,0.11610412,0.041097645,0.12841673,0.10574516,0.7173466,0.57861894,0.22091788,0.021742597,0.26292935,0.1237348
0.20298047,0.7982049,0.04578392,0.13499203,0.12612458,0.03760419,0.11460259,0.109616384,0.7403564,0.5838644,0.20330007,0.021023339,0.25056455,0.12940687
0.25537133,0.7786385,0.07334646,0.17146279,0.1529635,0.0479788,0.09319013,0.11360471,0.7531771,0.57403064,0.18540141,0.03649427,0.27255848,0.15556149
0.23608398,0.7820026,0.015947025,0.12005867,0.10998018,0.018203855,0.12433289,0.11098794,0.65076935,0.58864605,0.2540894,0.005851392,0.26770714,0.10483379
0.2552386,0.76667726,0.007596119,0.10999813,0.093339,0.011318086,0.17025934,0.107850485,0.5780933,0.59746957,0.30515715,0.0024062216,0.26871747,0.08488308
0.2247075,0.78082824,0.015769027,0.113146044,0.09904132,0.017621832,0.19097705,0.1031443,0.64124334,0.59222525,0.2541751,0.005963454,0.2670718,0.098785244
0.2848135,0.76414555,0.015530535,0.13051026,0.11496571,0.016715202,0.19229466,0.11245239,0.62082994,0.5904712,0.26035273,0.0056876168,0.2840987,0.10988917
0.25916892,0.78129935,0.030309336,0.14260964,0.12904732,0.027659796,0.16337782,0.11404755,0.68073636,0.5822404,0.22909379,0.012665575,0.28285375,0.13068664
0.24158853,0.7831588,0.008992994,0.105962835,0.09703488,0.011909477,0.24153912,0.105670735,0.61316735,0.60244095,0.26985028,0.0029836416,0.2616021,0.09021663
0.32046676,0.75391686,0.009720977,0.13076478,0.11045403,0.011169186,0.23177502,0.10667741,0.60019726,0.59413636,0.26259097,0.0032333957,0.29461467,0.10240065
0.31142315,0.76136416,0.026251424,0.15339567,0.13607042,0.022007404,0.16218388,0.11442799,0.6550731,0.5826221,0.224442,0.010679793,0.29665977,0.13041401
0.22624381,0.7988362,0.0680513,0.14788646,0.1421285,0.046148024,0.14936705,0.11353807,0.745055,0.57146907,0.18204734,0.03519954,0.2868012,0.16151214
0.2439147,0.79268956,0.030796008,0.13705195,0.12585877,0.026280437,0.15646341,0.10933319,0.71664244,0.5823269,0.20305288,0.012998485,0.27622783,0.13292924
0.2326794,0.793622,0.016466277,0.1013916,0.09985163,0.014354871,0.20552856,0.11133049,0.71669865,0.5914061,0.1941624,0.006476097,0.26069525,0.12454246
0.25285867,0.7784326,0.014639038,0.1071522,0.09641661,0.014091709,0.24829283,0.10492809,0.66426194,0.5905961,0.22646824,0.0057771592,0.27671707,0.11583495
0.24724077,0.77199066,0.0019048733,0.06612848,0.06309038,0.0033374398,0.28911197,0.10601902,0.52970487,0.61750144,0.30059078,0.0005118577,0.24609071,0.06645429
0.25663215,0.7660166,0.0023260952,0.07871988,0.06801782,0.0043248483,0.22743818,0.10820837,0.51161456,0.61226004,0.31993338,0.0006132249,0.2518935,0.06480146
0.18814266,0.8053678,0.01077633,0.07468288,0.073545426,0.010465303,0.15550306,0.11188738,0.7065659,0.58881736,0.19710527,0.0041481815,0.24639918,0.1109883
0.23587538,0.786796,0.0015543145,0.05558716,0.05445409,0.002621229,0.25922033,0.117416725,0.59929705,0.6145381,0.26302093,0.0003960425,0.23221518,0.07653336
0.2533322,0.78722656,0.0072494163,0.09005735,0.08032298,0.0087753795,0.24691577,0.11157642,0.6394081,0.5964222,0.24367459,0.0025111435,0.25957233,0.10488593
0.20793737,0.7994586,0.0120654255,0.086605355,0.08565441,0.012756311,0.18912473,0.11655727,0.6510468,0.5885705,0.22463629,0.0046588276,0.26257893,0.10945035
0.25529525,0.7852625,0.043723706,0.13595203,0.12619518,0.030667828,0.18389875,0.11917852,0.6986777,0.5751465,0.19166979,0.020862017,0.28952217,0.15042077
0.23840988,0.79308337,0.0052110683,0.06360562,0.06947591,0.005810606,0.27425298,0.13830723,0.65095145,0.6135319,0.22520338,0.0017433023,0.21285936,0.1055476
0.26541716,0.7769782,0.0027991442,0.0629755,0.06183855,0.0034325894,0.22396588,0.12008723,0.6169034,0.597929,0.22983877,0.00085808703,0.26150438,0.098297656
0.22417277,0.807225,0.0011691304,0.044420503,0.04462365,0.0020209441,0.2673165,0.13476653,0.66294765,0.63349783,0.24142808,0.00028859818,0.17034648,0.07758499
0.18601505,0.81507576,0.0050878203,0.051995125,0.06026918,0.0048286906,0.27015695,0.114291124,0.6945517,0.60240936,0.17522953,0.00185861,0.23293833,0.10302319
0.16838668,0.8279355,0.02358641,0.08069103,0.088487834,0.016702972,0.21158955,0.09923181,0.7535691,0.56485,0.15003332,0.01106261,0.31006083,0.14717509
0.21614414,0.81976527,0.007180811,0.10138577,0.09319633,0.009323634,0.23487517,0.09591939,0.70774734,0.5940778,0.20228265,0.0021305801,0.2735032,0.09724458
0.2457768,0.80613804,0.0053550885,0.107040025,0.08913616,0.008297086,0.24944516,0.090821065,0.6457456,0.59007466,0.24616402,0.0015718731,0.2958136,0.09156344
0.34454718,0.77011234,0.0077075996,0.1480027,0.11547001,0.010136994,0.28033525,0.090038165,0.5865725,0.57354015,0.2599803,0.002467969,0.3700138,0.11046057
0.2951569,0.77124405,0.0502608,0.17514576,0.1604397,0.03388502,0.2048368,0.10623246,0.6485055,0.5570206,0.19229528,0.023425769,0.377373,0.15234528
0.2109055,0.8153559,0.02162418,0.12353838,0.10789172,0.019114764,0.25790137,0.08034767,0.735274,0.5725517,0.17485276,0.008955496,0.32108104,0.122842245
0.22363381,0.8109625,0.0002737102,0.034233626,0.040774554,0.00071466796,0.4157521,0.10807081,0.5477441,0.63546747,0.28240505,5.3687876e-05,0.21903062,0.055864446
0.21004097,0.82477546,0.013493819,0.099127926,0.093089126,0.012354118,0.2769909,0.09488077,0.7552611,0.6098312,0.1667011,0.005283589,0.21525775,0.10440623
0.25156456,0.7942107,0.0065120575,0.113378026,0.09051968,0.009588115,0.2713228,0.09613743,0.6248829,0.58463633,0.2491142,0.0019370653,0.30959877,0.09426648
0.30653858,0.7797368,0.0004279436,0.0662223,0.05699429,0.001347665,0.4425266,0.098257005,0.46069133,0.6003501,0.35086563,7.931294e-05,0.33586332,0.064944565
0.23333043,0.8046313,0.0008671998,0.06289623,0.05572942,0.0022385186,0.3396658,0.11023484,0.5606275,0.6122641,0.29595095,0.0001722096,0.25614634,0.063959725
0.19812866,0.83087397,0.00015852191,0.029986035,0.03068098,0.00058115035,0.36783502,0.12581666,0.608564,0.6533894,0.292619,2.5867035e-05,0.15352648,0.048551083
0.34094384,0.8037581,0.00048804132,0.054770645,0.050677918,0.0012373498,0.3551688,0.16480081,0.6297111,0.65390575,0.2844209,9.2578404e-05,0.14510448,0.07710075
0.3767338,0.77871233,0.0003250628,0.060518138,0.048326354,0.0010025086,0.29624102,0.15894698,0.52624965,0.6276849,0.3331419,5.4117085e-05,0.20705967,0.07244217
0.36986172,0.806038,1.1106398e-05,0.029715901,0.027304275,9.4752206e-05,0.5692434,0.1337338,0.39520803,0.6512568,0.4205666,9.915186e-07,0.2225401,0.03898879
0.2278685,0.8488005,2.1103472e-06,0.010856336,0.010151837,2.1313768e-05,0.67295265,0.09634341,0.514896,0.6541078,0.3357993,1.7449062e-07,0.1978021,0.03115559
0.19770013,0.8604847,0.00021110334,0.03610689,0.037046343,0.0006305811,0.49811658,0.089458875,0.647983,0.619588,0.2142353,3.8947488e-05,0.24047719,0.0616898
0.39991972,0.7782085,0.010251171,0.13014339,0.12247734,0.0077878507,0.3458006,0.12276211,0.65079033,0.5715418,0.16478786,0.0035676975,0.3521079,0.16019751
0.40036407,0.77449,0.0030794486,0.11376094,0.11104496,0.0039640544,0.44288543,0.13357565,0.5508946,0.59341854,0.21906215,0.00075453473,0.32878062,0.10997787
0.37657028,0.777698,0.008295678,0.11898516,0.11330571,0.006569369,0.43123937,0.106926955,0.6303945,0.5714595,0.16797477,0.0030514926,0.36812347,0.14525539
0.46424335,0.74916786,0.03688698,0.20957345,0.18674672,0.017821876,0.32024089,0.10411199,0.65864074,0.5502856,0.14127089,0.016959662,0.4292777,0.19371551
0.36284283,0.76994914,0.19279335,0.27629238,0.2337849,0.067677155,0.23284371,0.09517525,0.78195333,0.55062634,0.1022281,0.12048645,0.37530524,0.20947677
0.31024078,0.7908964,0.016329654,0.16886471,0.12655929,0.014293887,0.18694389,0.09710774,0.7575156,0.5827499,0.1584079,0.005156684,0.28681445,0.121591
0.1535134,0.8536274,0.0041334773,0.065179594,0.06059271,0.0050197924,0.39337,0.073527314,0.7978277,0.6098565,0.14362562,0.0013071732,0.21710902,0.085322246
0.13667066,0.8443427,0.08884583,0.1116498,0.10670255,0.04511403,0.41872534,0.07221178,0.81582516,0.5721739,0.11200809,0.0578415,0.27976355,0.14524484
0.19399847,0.8126801,0.029380178,0.12272217,0.10941317,0.032120004,0.3509531,0.09694653,0.6219251,0.569147,0.24196362,0.013559394,0.32004604,0.11897077
0.15363668,0.8299227,0.045787886,0.13209404,0.11450965,0.05687857,0.34996533,0.09156029,0.60294944,0.56312037,0.27067408,0.022649163,0.32574207,0.11249133
0.03465185,0.9101223,0.13798012,0.05932103,0.07115832,0.084504224,0.3425539,0.055120256,0.8796239,0.5707003,0.09614683,0.11312838,0.22367765,0.11836878
0.1716407,0.8306801,0.048212793,0.120590985,0.1086499,0.03364781,0.2915963,0.07894981,0.79758966,0.5592491,0.14586979,0.024221344,0.3216805,0.15469131
0.20253894,0.8074976,0.30087215,0.2096583,0.18763989,0.13215399,0.24744502,0.07689132,0.8122969,0.5341977,0.12152593,0.2416282,0.38376668,0.21851455
0.098166294,0.840916,0.7230217,0.21002705,0.2096959,0.45609346,0.14515124,0.07384823,0.8005739,0.50518966,0.13871466,0.7516535,0.40744546,0.23705317
0.19136964,0.80012006,0.6880066,0.30618477,0.2701705,0.39247197,0.16277693,0.07805935,0.80837464,0.5141133,0.13526611,0.683164,0.42017332,0.25890902
0.11559631,0.83232206,0.87503403,0.25227574,0.25927177,0.5165272,0.13596602,0.06749206,0.89530694,0.51343936,0.07548876,0.9066573,0.37191966,0.29427388
0.17301649,0.810527,0.043864504,0.122059606,0.1178125,0.03150888,0.13672271,0.08433505,0.8083791,0.57387376,0.15951279,0.020417668,0.27601582,0.13484672
0.1958014,0.79370403,0.009950173,0.095145196,0.08563047,0.011146027,0.16502425,0.08700802,0.737739,0.5901691,0.20907514,0.0033915974,0.25963897,0.09709077
0.117777534,0.8321533,0.07092446,0.12762682,0.10430381,0.0577396,0.12094499,0.06875771,0.8143404,0.57207596,0.17236848,0.037702378,0.2537632,0.111065015
0.15738115,0.8082289,0.039770734,0.12920024,0.11720202,0.046585787,0.10860037,0.09374977,0.6781063,0.568471,0.26518524,0.017757196,0.28994176,0.1082962
0.15751997,0.80264497,0.028231295,0.12114475,0.103996076,0.038559124,0.122449175,0.092155084,0.63579386,0.57049763,0.29606083,0.011856511,0.29018745,0.09632359
0.15129408,0.8044603,0.0033756562,0.07250483,0.063834995,0.010020641,0.13097546,0.105227105,0.50631195,0.59242517,0.4114591,0.0009200414,0.25514355,0.060997084
0.1804627,0.7884736,0.009603863,0.070418976,0.082115956,0.010749321,0.11299707,0.11752248,0.61162394,0.5847931,0.24906124,0.0037060624,0.26477057,0.09632899
