0.56900537,0.5649609,0.5562152,0.46612626,0.46785414,0.5187281,0.6255483,0.25576627,0.6143002
0.5616818,0.5514237,0.5525823,0.48475742,0.47418287,0.50330484,0.61213344,0.27358383,0.59887016
0.5289277,0.48876527,0.50979,0.5312016,0.50743645,0.45889294,0.56159437,0.36655068,0.54105
0.4450718,0.42074865,0.42172593,0.56781083,0.5708365,0.39193505,0.44146112,0.53103083,0.4784134
0.36720216,0.32243153,0.32532868,0.6119414,0.63349384,0.33136648,0.33257827,0.7090817,0.39733034
0.4704127,0.41948444,0.4416697,0.57899725,0.5480407,0.39777616,0.4685875,0.5036056,0.47486317
0.36019906,0.30787262,0.33253348,0.6269697,0.64577883,0.32404166,0.32958692,0.7309026,0.37360904
0.42808875,0.3613588,0.3829866,0.6039732,0.58270085,0.35407117,0.40005657,0.61532545,0.42831492
0.47415543,0.3997395,0.43034795,0.5950848,0.54832804,0.3915079,0.4672231,0.5253076,0.4582061
0.484486,0.41585323,0.4541849,0.58076864,0.53247565,0.39538324,0.47900426,0.4863013,0.4778455
0.30501494,0.20867915,0.24478616,0.6721647,0.67062974,0.2771641,0.24200957,0.8530536,0.28522566
0.21454357,0.14580794,0.1640147,0.71871346,0.74703497,0.22843678,0.15054421,0.94562554,0.1956508
0.22840787,0.1610457,0.19554503,0.7291457,0.7365993,0.25081643,0.18088293,0.9318299,0.1931319
0.24434146,0.18974128,0.22010072,0.71820015,0.72183776,0.26438048,0.19839446,0.91240233,0.20769209
0.21433842,0.14976287,0.16047753,0.71932805,0.73027414,0.24808566,0.15287572,0.94178075,0.19670434
0.21201573,0.16254814,0.17411503,0.7364005,0.7138401,0.2633422,0.16913125,0.93575287,0.17843166
0.4732738,0.4159454,0.41760606,0.6119394,0.54512095,0.37030697,0.44578344,0.53723663,0.4445342
0.5078671,0.431707,0.48021132,0.63336056,0.5026077,0.3983959,0.51786244,0.467093,0.41611406
0.8007935,0.6873438,0.7539614,0.5129485,0.28644025,0.5137331,0.80874276,0.07182984,0.73276925
0.37430054,0.3312179,0.33155605,0.6331757,0.60594857,0.33793068,0.33732975,0.7006009,0.3516127
0.23504224,0.23730367,0.24354306,0.7023497,0.6738804,0.30547184,0.22883326,0.87068826,0.20489398
0.44366086,0.41790554,0.44649905,0.64055663,0.51973313,0.3811549,0.45283246,0.527496,0.37795672
0.5859445,0.5406761,0.5549071,0.581523,0.49472854,0.39424574,0.5561975,0.34885687,0.52719337
0.9003654,0.8444052,0.88811606,0.47274336,0.20163597,0.5366432,0.8899857,0.018318322,0.85665435
0.16039862,0.16083749,0.12533842,0.6779629,0.8228129,0.26879287,0.12751229,0.9608989,0.17279753
0.245689,0.2525176,0.24960351,0.6638215,0.6972673,0.30920476,0.253609,0.8604787,0.23718162
0.8877253,0.80099744,0.86244994,0.48094517,0.20243838,0.51838136,0.8654893,0.022905214,0.86297536
0.22387603,0.22166863,0.17606343,0.6275991,0.7457039,0.30362654,0.20642841,0.8905624,0.28300118
0.1326211,0.16493097,0.15449506,0.6738671,0.7980977,0.29135036,0.16172689,0.947954,0.16149089
0.3700632,0.3848985,0.38292107,0.6093662,0.6536511,0.345068,0.36417526,0.6756682,0.37229905
0.798512,0.6765053,0.8014801,0.5302583,0.28761223,0.47532338,0.7730541,0.06658561,0.75734
0.7797514,0.6670693,0.73680025,0.5396842,0.3230649,0.46113488,0.7324233,0.09422598,0.7447159
0.4824703,0.457016,0.4650055,0.59538823,0.59726316,0.37415716,0.4717492,0.51717466,0.46158737
0.97687304,0.908233,0.9663647,0.44707248,0.06761351,0.58180624,0.9471162,0.0016480624,0.9539628
0.9898286,0.95086265,0.9901273,0.386314,0.035908412,0.66039747,0.97954994,0.00013205306,0.9803817
